parti,stemmested,year,stemmer
I. Liberal Alliance,Hørsholm,2015,3262
I. Liberal Alliance,Hørsholm,2019,921
I. Liberal Alliance,Hørsholm,2022,2739
I. Liberal Alliance,Rudersdal,2007,2064
I. Liberal Alliance,Rudersdal,2011,3820
I. Liberal Alliance,Rudersdal,2015,6625
I. Liberal Alliance,Rudersdal,2019,1881
I. Liberal Alliance,Rudersdal,2022,4957
I. Liberal Alliance,Bornholm,2007,615
I. Liberal Alliance,Bornholm,2011,508
I. Liberal Alliance,Bornholm,2015,1037
I. Liberal Alliance,Bornholm,2019,247
I. Liberal Alliance,Bornholm,2022,891
I. Liberal Alliance,Christiansø,2007,2
I. Liberal Alliance,Christiansø,2011,1
I. Liberal Alliance,Christiansø,2015,0
I. Liberal Alliance,Christiansø,2019,1
I. Liberal Alliance,Christiansø,2022,1
I. Liberal Alliance,Greve,2007,948
I. Liberal Alliance,Greve,2011,1677
I. Liberal Alliance,Greve,2015,2453
I. Liberal Alliance,Greve,2019,694
I. Liberal Alliance,Greve,2022,2513
I. Liberal Alliance,Køge,2007,1071
I. Liberal Alliance,Køge,2011,1883
I. Liberal Alliance,Køge,2015,2675
I. Liberal Alliance,Køge,2019,742
I. Liberal Alliance,Køge,2022,2895
I. Liberal Alliance,Lejre,2007,632
I. Liberal Alliance,Lejre,2011,1083
I. Liberal Alliance,Lejre,2015,1282
I. Liberal Alliance,Lejre,2019,386
I. Liberal Alliance,Lejre,2022,1314
I. Liberal Alliance,Roskilde,2007,2029
I. Liberal Alliance,Roskilde,2011,3149
I. Liberal Alliance,Roskilde,2015,4456
I. Liberal Alliance,Roskilde,2019,1360
I. Liberal Alliance,Roskilde,2022,4851
I. Liberal Alliance,Solrød,2007,477
I. Liberal Alliance,Solrød,2011,909
I. Liberal Alliance,Solrød,2015,1556
I. Liberal Alliance,Solrød,2019,490
I. Liberal Alliance,Solrød,2022,1709
I. Liberal Alliance,Faxe,2007,582
I. Liberal Alliance,Faxe,2011,988
I. Liberal Alliance,Faxe,2015,1458
I. Liberal Alliance,Faxe,2019,380
I. Liberal Alliance,Faxe,2022,1521
I. Liberal Alliance,Guldborgsund,2007,843
I. Liberal Alliance,Guldborgsund,2011,1284
I. Liberal Alliance,Guldborgsund,2015,1501
I. Liberal Alliance,Guldborgsund,2019,432
I. Liberal Alliance,Guldborgsund,2022,1693
I. Liberal Alliance,Holbæk,2007,1300
I. Liberal Alliance,Holbæk,2011,1890
I. Liberal Alliance,Holbæk,2015,2650
I. Liberal Alliance,Holbæk,2019,884
I. Liberal Alliance,Holbæk,2022,2922
I. Liberal Alliance,Kalundborg,2007,709
I. Liberal Alliance,Kalundborg,2011,1076
I. Liberal Alliance,Kalundborg,2015,1488
I. Liberal Alliance,Kalundborg,2019,381
I. Liberal Alliance,Kalundborg,2022,1531
I. Liberal Alliance,Lolland,2007,402
I. Liberal Alliance,Lolland,2011,814
I. Liberal Alliance,Lolland,2015,802
I. Liberal Alliance,Lolland,2019,241
I. Liberal Alliance,Lolland,2022,878
I. Liberal Alliance,Næstved,2007,1313
I. Liberal Alliance,Næstved,2011,2282
I. Liberal Alliance,Næstved,2015,3438
I. Liberal Alliance,Næstved,2019,956
I. Liberal Alliance,Næstved,2022,3637
I. Liberal Alliance,Odsherred,2007,593
I. Liberal Alliance,Odsherred,2011,708
I. Liberal Alliance,Odsherred,2015,961
I. Liberal Alliance,Odsherred,2019,249
I. Liberal Alliance,Odsherred,2022,1042
I. Liberal Alliance,Ringsted,2007,643
I. Liberal Alliance,Ringsted,2011,1049
I. Liberal Alliance,Ringsted,2015,1420
I. Liberal Alliance,Ringsted,2019,412
I. Liberal Alliance,Ringsted,2022,1296
I. Liberal Alliance,Slagelse,2007,1166
I. Liberal Alliance,Slagelse,2011,2246
I. Liberal Alliance,Slagelse,2015,3052
I. Liberal Alliance,Slagelse,2019,745
I. Liberal Alliance,Slagelse,2022,2975
I. Liberal Alliance,Sorø,2007,556
I. Liberal Alliance,Sorø,2011,902
I. Liberal Alliance,Sorø,2015,1073
I. Liberal Alliance,Sorø,2019,300
I. Liberal Alliance,Sorø,2022,1133
I. Liberal Alliance,Stevns,2007,410
I. Liberal Alliance,Stevns,2011,687
I. Liberal Alliance,Stevns,2015,879
I. Liberal Alliance,Stevns,2019,282
I. Liberal Alliance,Stevns,2022,941
I. Liberal Alliance,Vordingborg,2007,727
I. Liberal Alliance,Vordingborg,2011,1230
I. Liberal Alliance,Vordingborg,2015,1454
I. Liberal Alliance,Vordingborg,2019,355
I. Liberal Alliance,Vordingborg,2022,1584
I. Liberal Alliance,Assens,2007,649
I. Liberal Alliance,Assens,2011,1135
I. Liberal Alliance,Assens,2015,1626
I. Liberal Alliance,Assens,2019,365
I. Liberal Alliance,Assens,2022,1315
I. Liberal Alliance,Faaborg-Midtfyn,2007,811
I. Liberal Alliance,Faaborg-Midtfyn,2011,1284
I. Liberal Alliance,Faaborg-Midtfyn,2015,1800
I. Liberal Alliance,Faaborg-Midtfyn,2019,440
I. Liberal Alliance,Faaborg-Midtfyn,2022,1727
I. Liberal Alliance,Kerteminde,2007,307
I. Liberal Alliance,Kerteminde,2011,634
I. Liberal Alliance,Kerteminde,2015,819
I. Liberal Alliance,Kerteminde,2019,218
I. Liberal Alliance,Kerteminde,2022,819
I. Liberal Alliance,Langeland,2007,194
I. Liberal Alliance,Langeland,2011,268
I. Liberal Alliance,Langeland,2015,271
I. Liberal Alliance,Langeland,2019,53
I. Liberal Alliance,Langeland,2022,330
I. Liberal Alliance,Middelfart,2007,588
I. Liberal Alliance,Middelfart,2011,1190
I. Liberal Alliance,Middelfart,2015,1637
I. Liberal Alliance,Middelfart,2019,482
I. Liberal Alliance,Middelfart,2022,1882
I. Liberal Alliance,Nordfyns,2007,369
I. Liberal Alliance,Nordfyns,2011,770
I. Liberal Alliance,Nordfyns,2015,1038
I. Liberal Alliance,Nordfyns,2019,263
I. Liberal Alliance,Nordfyns,2022,991
I. Liberal Alliance,Nyborg,2007,404
I. Liberal Alliance,Nyborg,2011,792
I. Liberal Alliance,Nyborg,2015,1053
I. Liberal Alliance,Nyborg,2019,300
I. Liberal Alliance,Nyborg,2022,1174
I. Liberal Alliance,Odense,2007,3162
I. Liberal Alliance,Odense,2011,5471
I. Liberal Alliance,Odense,2015,9727
I. Liberal Alliance,Odense,2019,3132
I. Liberal Alliance,Odense,2022,9386
I. Liberal Alliance,Svendborg,2007,911
I. Liberal Alliance,Svendborg,2011,1499
I. Liberal Alliance,Svendborg,2015,2145
I. Liberal Alliance,Svendborg,2019,585
I. Liberal Alliance,Svendborg,2022,2225
I. Liberal Alliance,Ærø,2007,81
I. Liberal Alliance,Ærø,2011,121
I. Liberal Alliance,Ærø,2015,155
I. Liberal Alliance,Ærø,2019,29
I. Liberal Alliance,Ærø,2022,143
I. Liberal Alliance,Billund,2007,302
I. Liberal Alliance,Billund,2011,741
I. Liberal Alliance,Billund,2015,1104
I. Liberal Alliance,Billund,2019,290
I. Liberal Alliance,Billund,2022,1036
I. Liberal Alliance,Esbjerg,2007,1175
I. Liberal Alliance,Esbjerg,2011,3109
I. Liberal Alliance,Esbjerg,2015,4975
I. Liberal Alliance,Esbjerg,2019,1471
I. Liberal Alliance,Esbjerg,2022,5587
I. Liberal Alliance,Fanø,2007,58
I. Liberal Alliance,Fanø,2011,109
I. Liberal Alliance,Fanø,2015,139
I. Liberal Alliance,Fanø,2019,34
I. Liberal Alliance,Fanø,2022,141
I. Liberal Alliance,Fredericia,2007,614
I. Liberal Alliance,Fredericia,2011,1395
I. Liberal Alliance,Fredericia,2015,2077
I. Liberal Alliance,Fredericia,2019,617
I. Liberal Alliance,Fredericia,2022,2417
I. Liberal Alliance,Haderslev,2007,679
I. Liberal Alliance,Haderslev,2011,1810
I. Liberal Alliance,Haderslev,2015,2494
I. Liberal Alliance,Haderslev,2019,627
I. Liberal Alliance,Haderslev,2022,2075
I. Liberal Alliance,Kolding,2007,1168
I. Liberal Alliance,Kolding,2011,3291
I. Liberal Alliance,Kolding,2015,5013
I. Liberal Alliance,Kolding,2019,1545
I. Liberal Alliance,Kolding,2022,5224
I. Liberal Alliance,Sønderborg,2007,870
I. Liberal Alliance,Sønderborg,2011,2077
I. Liberal Alliance,Sønderborg,2015,3357
I. Liberal Alliance,Sønderborg,2019,739
I. Liberal Alliance,Sønderborg,2022,2798
I. Liberal Alliance,Tønder,2007,388
I. Liberal Alliance,Tønder,2011,1162
I. Liberal Alliance,Tønder,2015,1727
I. Liberal Alliance,Tønder,2019,376
I. Liberal Alliance,Tønder,2022,1194
I. Liberal Alliance,Varde,2007,482
I. Liberal Alliance,Varde,2011,1430
I. Liberal Alliance,Varde,2015,2103
I. Liberal Alliance,Varde,2019,789
I. Liberal Alliance,Varde,2022,2035
I. Liberal Alliance,Vejen,2007,493
I. Liberal Alliance,Vejen,2011,1456
I. Liberal Alliance,Vejen,2015,1961
I. Liberal Alliance,Vejen,2019,537
I. Liberal Alliance,Vejen,2022,1929
I. Liberal Alliance,Vejle,2007,1658
I. Liberal Alliance,Vejle,2011,3794
I. Liberal Alliance,Vejle,2015,5824
I. Liberal Alliance,Vejle,2019,1760
I. Liberal Alliance,Vejle,2022,5910
I. Liberal Alliance,Aabenraa,2007,594
I. Liberal Alliance,Aabenraa,2011,1538
I. Liberal Alliance,Aabenraa,2015,2503
I. Liberal Alliance,Aabenraa,2019,525
I. Liberal Alliance,Aabenraa,2022,2234
I. Liberal Alliance,Favrskov,2007,796
I. Liberal Alliance,Favrskov,2011,1301
I. Liberal Alliance,Favrskov,2015,2026
I. Liberal Alliance,Favrskov,2019,645
I. Liberal Alliance,Favrskov,2022,2461
I. Liberal Alliance,Hedensted,2007,621
I. Liberal Alliance,Hedensted,2011,1609
I. Liberal Alliance,Hedensted,2015,2413
I. Liberal Alliance,Hedensted,2019,706
I. Liberal Alliance,Hedensted,2022,2810
I. Liberal Alliance,Horsens,2007,1605
I. Liberal Alliance,Horsens,2011,3272
I. Liberal Alliance,Horsens,2015,5098
I. Liberal Alliance,Horsens,2019,1647
I. Liberal Alliance,Horsens,2022,5438
I. Liberal Alliance,Norddjurs,2007,402
I. Liberal Alliance,Norddjurs,2011,951
I. Liberal Alliance,Norddjurs,2015,1186
I. Liberal Alliance,Norddjurs,2019,826
I. Liberal Alliance,Norddjurs,2022,2225
I. Liberal Alliance,Odder,2007,380
I. Liberal Alliance,Odder,2011,559
I. Liberal Alliance,Odder,2015,936
I. Liberal Alliance,Odder,2019,240
I. Liberal Alliance,Odder,2022,1115
I. Liberal Alliance,Randers,2007,1115
I. Liberal Alliance,Randers,2011,2277
I. Liberal Alliance,Randers,2015,3855
I. Liberal Alliance,Randers,2019,1222
I. Liberal Alliance,Randers,2022,5289
I. Liberal Alliance,Samsø,2007,72
I. Liberal Alliance,Samsø,2011,80
I. Liberal Alliance,Samsø,2015,125
I. Liberal Alliance,Samsø,2019,52
I. Liberal Alliance,Samsø,2022,132
I. Liberal Alliance,Silkeborg,2007,1998
I. Liberal Alliance,Silkeborg,2011,3246
I. Liberal Alliance,Silkeborg,2015,4355
I. Liberal Alliance,Silkeborg,2019,1439
I. Liberal Alliance,Silkeborg,2022,5333
I. Liberal Alliance,Skanderborg,2007,1194
I. Liberal Alliance,Skanderborg,2011,1880
I. Liberal Alliance,Skanderborg,2015,3188
I. Liberal Alliance,Skanderborg,2019,1000
I. Liberal Alliance,Skanderborg,2022,3978
I. Liberal Alliance,Syddjurs,2007,672
I. Liberal Alliance,Syddjurs,2011,1085
I. Liberal Alliance,Syddjurs,2015,1853
I. Liberal Alliance,Syddjurs,2019,544
I. Liberal Alliance,Syddjurs,2022,2178
I. Liberal Alliance,Aarhus,2007,6532
I. Liberal Alliance,Aarhus,2011,10668
I. Liberal Alliance,Aarhus,2015,19421
I. Liberal Alliance,Aarhus,2019,7275
I. Liberal Alliance,Aarhus,2022,23850
I. Liberal Alliance,Herning,2007,922
I. Liberal Alliance,Herning,2011,2715
I. Liberal Alliance,Herning,2015,3848
I. Liberal Alliance,Herning,2019,1637
I. Liberal Alliance,Herning,2022,5172
I. Liberal Alliance,Holstebro,2007,565
I. Liberal Alliance,Holstebro,2011,1975
I. Liberal Alliance,Holstebro,2015,2107
I. Liberal Alliance,Holstebro,2019,907
I. Liberal Alliance,Holstebro,2022,2990
I. Liberal Alliance,Ikast-Brande,2007,420
I. Liberal Alliance,Ikast-Brande,2011,1175
I. Liberal Alliance,Ikast-Brande,2015,1359
I. Liberal Alliance,Ikast-Brande,2019,543
I. Liberal Alliance,Ikast-Brande,2022,1934
I. Liberal Alliance,Lemvig,2007,204
I. Liberal Alliance,Lemvig,2011,695
I. Liberal Alliance,Lemvig,2015,575
I. Liberal Alliance,Lemvig,2019,205
I. Liberal Alliance,Lemvig,2022,761
I. Liberal Alliance,Ringkøbing-Skjern,2007,683
I. Liberal Alliance,Ringkøbing-Skjern,2011,1592
I. Liberal Alliance,Ringkøbing-Skjern,2015,1628
I. Liberal Alliance,Ringkøbing-Skjern,2019,619
I. Liberal Alliance,Ringkøbing-Skjern,2022,2404
I. Liberal Alliance,Skive,2007,443
I. Liberal Alliance,Skive,2011,1322
I. Liberal Alliance,Skive,2015,1472
I. Liberal Alliance,Skive,2019,442
I. Liberal Alliance,Skive,2022,1802
I. Liberal Alliance,Struer,2007,253
I. Liberal Alliance,Struer,2011,611
I. Liberal Alliance,Struer,2015,609
I. Liberal Alliance,Struer,2019,266
I. Liberal Alliance,Struer,2022,920
I. Liberal Alliance,Viborg,2007,1237
I. Liberal Alliance,Viborg,2011,2730
I. Liberal Alliance,Viborg,2015,3424
I. Liberal Alliance,Viborg,2019,1148
I. Liberal Alliance,Viborg,2022,3919
I. Liberal Alliance,Brønderslev,2007,370
I. Liberal Alliance,Brønderslev,2011,943
I. Liberal Alliance,Brønderslev,2015,1145
I. Liberal Alliance,Brønderslev,2019,378
I. Liberal Alliance,Brønderslev,2022,1437
I. Liberal Alliance,Frederikshavn,2007,542
I. Liberal Alliance,Frederikshavn,2011,1366
I. Liberal Alliance,Frederikshavn,2015,1746
I. Liberal Alliance,Frederikshavn,2019,454
I. Liberal Alliance,Frederikshavn,2022,2109
I. Liberal Alliance,Hjørring,2007,680
I. Liberal Alliance,Hjørring,2011,1585
I. Liberal Alliance,Hjørring,2015,1934
I. Liberal Alliance,Hjørring,2019,504
I. Liberal Alliance,Hjørring,2022,2334
I. Liberal Alliance,Jammerbugt,2007,359
I. Liberal Alliance,Jammerbugt,2011,895
I. Liberal Alliance,Jammerbugt,2015,1240
I. Liberal Alliance,Jammerbugt,2019,408
I. Liberal Alliance,Jammerbugt,2022,1406
I. Liberal Alliance,Læsø,2007,26
I. Liberal Alliance,Læsø,2011,37
I. Liberal Alliance,Læsø,2015,42
I. Liberal Alliance,Læsø,2019,10
I. Liberal Alliance,Læsø,2022,50
I. Liberal Alliance,Mariagerfjord,2007,516
I. Liberal Alliance,Mariagerfjord,2011,1189
I. Liberal Alliance,Mariagerfjord,2015,1504
I. Liberal Alliance,Mariagerfjord,2019,494
I. Liberal Alliance,Mariagerfjord,2022,1505
I. Liberal Alliance,Morsø,2007,200
I. Liberal Alliance,Morsø,2011,581
I. Liberal Alliance,Morsø,2015,585
I. Liberal Alliance,Morsø,2019,139
I. Liberal Alliance,Morsø,2022,599
I. Liberal Alliance,Rebild,2007,439
I. Liberal Alliance,Rebild,2011,916
I. Liberal Alliance,Rebild,2015,1247
I. Liberal Alliance,Rebild,2019,361
I. Liberal Alliance,Rebild,2022,1319
I. Liberal Alliance,Thisted,2007,448
I. Liberal Alliance,Thisted,2011,867
I. Liberal Alliance,Thisted,2015,1181
I. Liberal Alliance,Thisted,2019,393
I. Liberal Alliance,Thisted,2022,1589
I. Liberal Alliance,Vesthimmerlands,2007,387
I. Liberal Alliance,Vesthimmerlands,2011,917
I. Liberal Alliance,Vesthimmerlands,2015,1149
I. Liberal Alliance,Vesthimmerlands,2019,243
I. Liberal Alliance,Vesthimmerlands,2022,1105
I. Liberal Alliance,Aalborg,2007,2615
I. Liberal Alliance,Aalborg,2011,5906
I. Liberal Alliance,Aalborg,2015,10034
I. Liberal Alliance,Aalborg,2019,3657
I. Liberal Alliance,Aalborg,2022,12720
K. Kristendemokraterne,København,2007,1575
K. Kristendemokraterne,København,2011,912
K. Kristendemokraterne,København,2015,1297
K. Kristendemokraterne,København,2019,2541
K. Kristendemokraterne,København,2022,757
K. Kristendemokraterne,Frederiksberg,2007,305
K. Kristendemokraterne,Frederiksberg,2011,175
K. Kristendemokraterne,Frederiksberg,2015,201
K. Kristendemokraterne,Frederiksberg,2019,488
K. Kristendemokraterne,Frederiksberg,2022,141
K. Kristendemokraterne,Dragør,2007,29
K. Kristendemokraterne,Dragør,2011,13
K. Kristendemokraterne,Dragør,2015,11
K. Kristendemokraterne,Dragør,2019,51
K. Kristendemokraterne,Dragør,2022,13
K. Kristendemokraterne,Tårnby,2007,105
K. Kristendemokraterne,Tårnby,2011,85
K. Kristendemokraterne,Tårnby,2015,90
K. Kristendemokraterne,Tårnby,2019,188
K. Kristendemokraterne,Tårnby,2022,60
K. Kristendemokraterne,Albertslund,2007,58
K. Kristendemokraterne,Albertslund,2011,43
K. Kristendemokraterne,Albertslund,2015,63
K. Kristendemokraterne,Albertslund,2019,121
K. Kristendemokraterne,Albertslund,2022,62
K. Kristendemokraterne,Ballerup,2007,121
K. Kristendemokraterne,Ballerup,2011,112
K. Kristendemokraterne,Ballerup,2015,176
K. Kristendemokraterne,Ballerup,2019,352
K. Kristendemokraterne,Ballerup,2022,117
K. Kristendemokraterne,Brøndby,2007,91
K. Kristendemokraterne,Brøndby,2011,59
K. Kristendemokraterne,Brøndby,2015,55
K. Kristendemokraterne,Brøndby,2019,111
K. Kristendemokraterne,Brøndby,2022,103
K. Kristendemokraterne,Gentofte,2007,170
K. Kristendemokraterne,Gentofte,2011,116
K. Kristendemokraterne,Gentofte,2015,135
K. Kristendemokraterne,Gentofte,2019,415
K. Kristendemokraterne,Gentofte,2022,93
K. Kristendemokraterne,Gladsaxe,2007,196
K. Kristendemokraterne,Gladsaxe,2011,148
K. Kristendemokraterne,Gladsaxe,2015,186
K. Kristendemokraterne,Gladsaxe,2019,354
K. Kristendemokraterne,Gladsaxe,2022,130
K. Kristendemokraterne,Glostrup,2007,52
K. Kristendemokraterne,Glostrup,2011,44
K. Kristendemokraterne,Glostrup,2015,47
K. Kristendemokraterne,Glostrup,2019,98
K. Kristendemokraterne,Glostrup,2022,43
K. Kristendemokraterne,Herlev,2007,186
K. Kristendemokraterne,Herlev,2011,129
K. Kristendemokraterne,Herlev,2015,141
K. Kristendemokraterne,Herlev,2019,245
K. Kristendemokraterne,Herlev,2022,91
K. Kristendemokraterne,Hvidovre,2007,153
K. Kristendemokraterne,Hvidovre,2011,106
K. Kristendemokraterne,Hvidovre,2015,136
K. Kristendemokraterne,Hvidovre,2019,326
K. Kristendemokraterne,Hvidovre,2022,97
K. Kristendemokraterne,Høje-Taastrup,2007,124
K. Kristendemokraterne,Høje-Taastrup,2011,89
K. Kristendemokraterne,Høje-Taastrup,2015,109
K. Kristendemokraterne,Høje-Taastrup,2019,254
K. Kristendemokraterne,Høje-Taastrup,2022,124
K. Kristendemokraterne,Ishøj,2007,40
K. Kristendemokraterne,Ishøj,2011,23
K. Kristendemokraterne,Ishøj,2015,31
K. Kristendemokraterne,Ishøj,2019,73
K. Kristendemokraterne,Ishøj,2022,55
K. Kristendemokraterne,Lyngby-Taarbæk,2007,152
K. Kristendemokraterne,Lyngby-Taarbæk,2011,103
K. Kristendemokraterne,Lyngby-Taarbæk,2015,133
K. Kristendemokraterne,Lyngby-Taarbæk,2019,282
K. Kristendemokraterne,Lyngby-Taarbæk,2022,74
K. Kristendemokraterne,Rødovre,2007,113
K. Kristendemokraterne,Rødovre,2011,93
K. Kristendemokraterne,Rødovre,2015,127
K. Kristendemokraterne,Rødovre,2019,234
K. Kristendemokraterne,Rødovre,2022,104
K. Kristendemokraterne,Vallensbæk,2007,31
K. Kristendemokraterne,Vallensbæk,2011,21
K. Kristendemokraterne,Vallensbæk,2015,26
K. Kristendemokraterne,Vallensbæk,2019,65
K. Kristendemokraterne,Vallensbæk,2022,36
K. Kristendemokraterne,Allerød,2007,85
K. Kristendemokraterne,Allerød,2011,67
K. Kristendemokraterne,Allerød,2015,72
K. Kristendemokraterne,Allerød,2019,171
K. Kristendemokraterne,Allerød,2022,43
K. Kristendemokraterne,Egedal,2007,94
K. Kristendemokraterne,Egedal,2011,75
K. Kristendemokraterne,Egedal,2015,89
K. Kristendemokraterne,Egedal,2019,227
K. Kristendemokraterne,Egedal,2022,62
K. Kristendemokraterne,Fredensborg,2007,106
K. Kristendemokraterne,Fredensborg,2011,85
K. Kristendemokraterne,Fredensborg,2015,123
K. Kristendemokraterne,Fredensborg,2019,257
K. Kristendemokraterne,Fredensborg,2022,85
K. Kristendemokraterne,Frederikssund,2007,95
K. Kristendemokraterne,Frederikssund,2011,110
K. Kristendemokraterne,Frederikssund,2015,105
K. Kristendemokraterne,Frederikssund,2019,245
K. Kristendemokraterne,Frederikssund,2022,66
K. Kristendemokraterne,Furesø,2007,87
K. Kristendemokraterne,Furesø,2011,52
K. Kristendemokraterne,Furesø,2015,93
K. Kristendemokraterne,Furesø,2019,223
K. Kristendemokraterne,Furesø,2022,51
K. Kristendemokraterne,Gribskov,2007,279
K. Kristendemokraterne,Gribskov,2011,251
K. Kristendemokraterne,Gribskov,2015,388
K. Kristendemokraterne,Gribskov,2019,579
K. Kristendemokraterne,Gribskov,2022,165
K. Kristendemokraterne,Halsnæs,2007,126
K. Kristendemokraterne,Halsnæs,2011,85
K. Kristendemokraterne,Halsnæs,2015,92
K. Kristendemokraterne,Halsnæs,2019,162
K. Kristendemokraterne,Halsnæs,2022,47
K. Kristendemokraterne,Helsingør,2007,156
K. Kristendemokraterne,Helsingør,2011,95
K. Kristendemokraterne,Helsingør,2015,144
K. Kristendemokraterne,Helsingør,2019,297
K. Kristendemokraterne,Helsingør,2022,96
K. Kristendemokraterne,Hillerød,2007,298
K. Kristendemokraterne,Hillerød,2011,264
K. Kristendemokraterne,Hillerød,2015,431
K. Kristendemokraterne,Hillerød,2019,704
K. Kristendemokraterne,Hillerød,2022,173
K. Kristendemokraterne,Hørsholm,2007,31
K. Kristendemokraterne,Hørsholm,2011,27
K. Kristendemokraterne,Hørsholm,2015,38
K. Kristendemokraterne,Hørsholm,2019,126
K. Kristendemokraterne,Hørsholm,2022,31
K. Kristendemokraterne,Rudersdal,2007,100
K. Kristendemokraterne,Rudersdal,2011,60
K. Kristendemokraterne,Rudersdal,2015,105
K. Kristendemokraterne,Rudersdal,2019,238
K. Kristendemokraterne,Rudersdal,2022,59
K. Kristendemokraterne,Bornholm,2007,555
K. Kristendemokraterne,Bornholm,2011,681
K. Kristendemokraterne,Bornholm,2015,749
K. Kristendemokraterne,Bornholm,2019,1033
K. Kristendemokraterne,Bornholm,2022,502
K. Kristendemokraterne,Christiansø,2007,0
K. Kristendemokraterne,Christiansø,2011,0
K. Kristendemokraterne,Christiansø,2015,0
K. Kristendemokraterne,Christiansø,2019,0
K. Kristendemokraterne,Christiansø,2022,1
K. Kristendemokraterne,Greve,2007,123
K. Kristendemokraterne,Greve,2011,90
K. Kristendemokraterne,Greve,2015,119
K. Kristendemokraterne,Greve,2019,259
K. Kristendemokraterne,Greve,2022,81
K. Kristendemokraterne,Køge,2007,125
K. Kristendemokraterne,Køge,2011,103
K. Kristendemokraterne,Køge,2015,115
K. Kristendemokraterne,Køge,2019,290
K. Kristendemokraterne,Køge,2022,87
K. Kristendemokraterne,Lejre,2007,80
K. Kristendemokraterne,Lejre,2011,64
K. Kristendemokraterne,Lejre,2015,69
K. Kristendemokraterne,Lejre,2019,184
K. Kristendemokraterne,Lejre,2022,59
K. Kristendemokraterne,Roskilde,2007,268
K. Kristendemokraterne,Roskilde,2011,205
K. Kristendemokraterne,Roskilde,2015,234
K. Kristendemokraterne,Roskilde,2019,462
K. Kristendemokraterne,Roskilde,2022,117
K. Kristendemokraterne,Solrød,2007,32
K. Kristendemokraterne,Solrød,2011,26
